EMIS_ID,Private_Tutoring,Study_Hours,Sleep_Hours,Mobile_Usage_Hours,Motivation_Level,Stress_Level,Study_Environment,Parental_Education,Peer_Influence,Physical_Health_Rating,Attendance_Percentage,Risk_Level,Private_Tutoring_Encoded,Motivation_Level_Encoded,Stress_Level_Encoded,Study_Environment_Encoded,Parental_Education_Encoded,Peer_Influence_Encoded,Physical_Health_Rating_Encoded
7100900137400452,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,77.51,2,0,2,5,0,4,3,2
2703100948200291,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,72.73,1,0,2,4,4,4,3,2
2703107348005944,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,up to class 5,neither encourage nor distract,good,77.03,2,0,0,4,0,5,3,2
2703100947603796,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,69.38,1,0,2,4,4,4,3,2
2703100948200218,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",excellent,56.46,0,0,3,2,2,2,5,0
2703100947603781,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,81.34,2,0,2,4,0,4,3,2
2703100948006966,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,47.85,0,0,2,0,0,5,0,1
7302100138000863,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,77.99,2,0,2,4,4,4,3,2
2703100948006892,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,76.08,2,0,2,0,0,5,0,1
2703100948200254,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,33.49,0,0,2,0,3,5,3,2
2703100948200197,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,59.81,0,0,2,0,0,5,0,1
2703100948200366,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,65.55,1,0,2,4,0,2,3,2
1609700527601730,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,66.51,1,0,2,5,0,0,1,2
2703100948200378,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,62.2,1,0,2,0,0,5,0,1
7101000287901366,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,74.64,1,0,2,4,4,4,3,2
2703100947906111,yes,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,70.33,1,1,2,0,0,4,3,2
2703100948007314,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,72.73,1,0,2,0,0,5,0,1
2703100948100125,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,65.07,1,0,2,0,0,4,3,2
1901700017903744,no,0.75,8.0,3.0,very highly motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,77.51,2,0,5,4,4,2,1,2
1602400197300065,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,79.43,2,0,2,4,4,4,3,2
2703100948100146,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,72.73,1,0,3,2,2,2,5,2
2703100947905615,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,80.38,2,0,2,0,0,5,3,2
2703100948006888,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,74.16,1,0,4,5,0,0,1,2
2703103378001917,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,26.79,0,0,4,5,0,0,1,2
2703100948200292,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,16.27,0,0,2,0,3,5,3,2
2703108807900611,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,up to class 5,mostly distract me,excellent,34.93,0,0,2,5,0,5,0,0
2703100948100167,yes,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,70.81,1,1,3,2,2,2,5,2
2703100948200381,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,poor,22.97,0,0,2,0,3,5,3,4
2703106017900743,yes,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,78.95,2,1,0,4,4,2,1,2
6903000048003421,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,67.94,1,0,2,4,4,4,3,2
2703100948200384,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,fair,25.36,0,0,2,0,3,5,3,1
2703100948200295,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,72.25,1,0,2,5,0,4,3,2
3402000307301253,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,,,0,2,4,0,4,3,2
2703100948006847,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,73.21,1,0,2,4,0,4,3,2
3305200097401166,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,73.21,1,0,4,5,0,0,1,2
2703100948006918,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,67.46,1,0,2,0,0,5,0,1
2703100948200375,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,64.11,1,0,2,0,0,5,0,1
2703100947402025,yes,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,71.29,1,1,2,0,0,4,3,2
2703100948200259,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,28.23,0,0,2,0,3,5,3,2
2703100948100155,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,65.55,1,0,2,4,4,4,3,2
2703100947805044,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,77.03,2,0,3,4,4,1,1,2
2703100948006977,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,50.24,0,0,2,0,0,5,0,1
2703102437300647,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,75.6,2,0,4,4,0,1,1,2
2703100948200268,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,54.07,0,0,2,5,0,0,1,2
2703106458001935,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,70.81,1,0,3,2,2,2,5,2
2703102028002662,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,higher secondary / plus two or above,mostly encourage me,good,78.95,2,0,0,4,0,2,1,2
2301000087700130,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,75.6,2,0,4,4,0,0,1,2
6401400158000699,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,75.6,2,0,3,2,2,2,5,2
2703100948100137,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,76.08,2,0,4,4,0,0,1,2
2703100947906647,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,66.03,1,0,2,0,0,5,0,1
2703100947905630,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,64.11,1,0,0,4,3,4,4,5
2703100948006877,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,76.08,2,0,2,4,0,2,3,2
7100900137400543,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,66.51,1,0,2,5,0,0,1,2
2703100947805079,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,62.68,1,0,2,0,0,5,0,1
2703100947906041,no,0.75,8.0,3.0,motivated,rarely,with siblings,no formal education,neither encourage nor distract,good,74.16,1,0,0,4,4,4,3,2
2703100947805021,no,0.75,8.0,3.0,very highly motivated,sometimes,with siblings,higher secondary / plus two or above,mostly encourage me,good,80.86,2,0,5,5,4,2,1,2
2703100948200430,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,71.77,1,0,2,5,0,0,1,2
2703100948006913,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,67.94,1,0,2,4,0,4,3,2
2703100948006814,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,76.56,2,0,2,4,4,4,3,2
2703100948100122,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,55.02,0,0,2,0,3,5,3,2
2703100947905675,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,58.85,0,0,2,0,0,5,0,1
2703100948200323,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,mostly distract me,good,27.27,0,0,2,0,3,5,0,2
2703100947502936,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,69.38,1,0,2,0,0,4,3,2
2703100948006944,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,76.08,2,0,2,5,0,0,1,2
2703100947905999,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,54.55,0,0,2,0,0,4,3,2
2703100947402027,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,74.64,1,0,0,4,0,4,3,2
2703100947905797,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,63.16,1,0,2,5,0,4,3,2
2703100948200352,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,72.73,1,0,2,0,0,5,0,1
2703100948200286,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,71.77,1,0,2,5,0,4,3,2
2601200328000951,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,67.46,1,0,4,4,0,1,1,2
2703100948200354,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,excellent,34.45,0,0,2,0,0,5,0,0
2703100947805540,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,78.95,2,0,2,0,0,4,3,2
2703100947805016,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,55.5,0,0,2,0,0,5,3,2
2703100948200333,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,73.68,1,0,2,5,0,4,3,2
2703100947905665,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,76.56,2,0,2,5,0,0,1,2
1904000068005445,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,77.51,2,0,0,4,4,2,1,2
2703100947905648,no,0.75,8.0,3.0,motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,74.16,1,0,0,4,4,1,1,2
1506900087900394,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,46.89,0,0,2,0,0,5,0,1
2703100948200287,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,72.25,1,0,4,4,0,1,1,2
2703104938000649,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,66.03,1,0,2,0,0,5,0,1
2703104938000642,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,21.53,0,0,2,0,3,5,3,2
2703100948006985,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,71.77,1,0,2,4,4,4,3,2
6800600208000087,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,72.73,1,0,0,4,3,4,4,5
1602400197901086,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,75.12,2,0,2,5,0,0,1,2
2703100948200421,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,72.73,1,0,3,4,4,1,1,2
2703100948006922,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,77.51,2,0,2,5,0,0,1,2
2703100948200181,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,class 6 to 8,neither encourage nor distract,good,72.73,1,0,2,4,0,0,3,2
2703100948100398,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,fair,6.7,0,0,2,0,3,5,3,1
2703100948200228,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,78.95,2,0,2,0,0,5,3,2
2703100947704595,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,"no, they distract me a lot",very poor,34.45,0,0,2,0,0,5,4,5
2703100947906020,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,74.64,1,0,2,4,4,4,3,2
2703100948100158,yes,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,61.24,1,1,2,0,0,5,3,2
1704801137901609,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,67.94,1,0,2,4,4,4,3,2
4900300067901324,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,66.03,1,0,2,5,0,0,1,2
2703100948200281,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,24.88,0,0,2,0,3,5,3,2
2703100948200304,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,67.46,1,0,4,5,0,0,1,2
2703100628000941,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,80.86,2,0,0,4,4,2,1,2
2703100947906011,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,60.29,1,0,0,5,0,0,1,2
2703107828000268,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,76.08,2,0,4,5,0,0,1,2
2703100947906653,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,75.6,2,0,2,0,0,4,3,2
2703100947704278,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,63.16,1,0,2,0,0,5,0,1
5004000517800277,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,76.56,2,0,3,4,4,1,1,2
2703100948200243,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,70.33,1,0,2,4,4,4,3,2
2703100947906019,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,66.99,1,0,2,0,0,4,3,2
2703102327400326,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,,,0,2,4,0,4,3,2
2703100947603806,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,class 6 to 8,neither encourage nor distract,good,77.99,2,0,0,4,0,0,3,2
2703100948007014,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,64.11,1,0,2,0,0,5,0,1
2703100947905614,yes,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,73.21,1,1,3,4,4,1,1,2
2703104838100063,no,0.75,8.0,3.0,nan,nan,nan,nan,nan,nan,0.0,0,0,1,1,1,3,2,3
2703100948200247,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,fair,26.32,0,0,2,0,3,5,3,1
2703104757900929,yes,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,higher secondary / plus two or above,mostly encourage me,fair,80.38,2,1,0,5,0,2,1,1
2703100947805232,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,76.56,2,0,2,5,0,0,1,2
2703100948200426,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,14.35,0,0,2,0,3,5,3,2
2703100947704588,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,61.24,1,0,2,0,0,5,0,1
2703100948200240,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,mostly encourage me,good,66.99,1,0,2,5,0,4,1,2
2703100948200223,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,70.33,1,0,2,0,0,5,3,2
2703100947805183,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,74.64,1,0,2,4,4,4,3,2
2703100947906033,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,68.42,1,0,2,4,4,4,3,2
2703100948200402,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,mostly distract me,fair,36.36,0,0,2,0,3,5,0,1
2703100947805083,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,up to class 5,neither encourage nor distract,good,76.56,2,0,2,4,0,5,3,2
2703100948007044,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,54.55,0,0,2,0,0,4,3,2
2703105558100116,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,69.86,1,0,2,0,0,5,0,1
2703100948100159,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,36.84,0,0,2,0,0,5,3,2
2703102438001100,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,75.6,2,0,3,4,4,1,1,2
2703100947502940,no,0.75,8.0,3.0,not motivated at all,never,study on bed or floor,no formal education,"no, they distract me a lot",very poor,73.21,1,0,2,2,3,4,4,5
2703100948200429,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,66.99,1,0,2,4,0,4,3,2
2703100948006948,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,71.77,1,0,2,4,4,4,3,2
2703100948100138,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,67.94,1,0,2,4,0,4,3,2
7101000967500703,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,68.9,1,0,2,4,4,4,3,2
2703100948200251,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,62.68,1,0,2,4,4,4,3,2
2703100947704619,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,mostly encourage me,good,76.08,2,0,2,5,0,4,1,2
2503700128002093,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,73.21,1,0,4,4,0,0,1,2
2703100948006827,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,61.24,1,0,2,4,0,2,3,2
5903300197600028,yes,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,76.08,2,1,3,2,2,2,5,2
2703100947905640,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,77.99,2,0,2,0,0,5,0,1
1909300017600730,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,76.08,2,0,2,4,0,4,3,2
500200017400433,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,74.64,1,0,3,2,2,2,5,2
1706200078000012,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,76.56,2,0,4,4,0,0,1,2
7100700147400396,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,59.81,0,0,2,0,0,5,0,1
2703100948006984,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,61.24,1,0,2,4,0,2,3,2
2703100948200321,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,65.07,1,0,2,0,0,5,0,1
2703100947905810,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,68.42,1,0,3,2,2,2,5,2
1100700057500563,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,73.68,1,0,4,4,0,1,1,2
2703100948006963,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,74.16,1,0,2,4,4,4,3,2
2703100947905817,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,44.02,0,0,2,4,0,4,3,2
2703108688000049,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,71.29,1,0,2,5,0,0,1,2
2703100948200165,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,7.18,0,0,2,0,3,5,3,2
1904700018000905,no,0.75,8.0,3.0,very highly motivated,sometimes,with siblings,higher secondary / plus two or above,mostly encourage me,good,74.64,1,0,5,5,4,2,1,2
2703100948200306,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,67.46,1,0,4,5,0,0,1,2
3205500037601600,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,64.59,1,0,4,4,0,0,1,2
1606300418002772,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,67.46,1,0,2,5,0,0,1,2
2703106017600493,no,0.75,8.0,3.0,motivated,rarely,with siblings,no formal education,mostly encourage me,good,78.95,2,0,0,4,4,4,1,2
2703100948100124,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,79.43,2,0,2,0,0,4,3,2
2703100948006954,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,mostly distract me,fair,68.42,1,0,2,0,0,4,0,1
2703100947402054,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,67.94,1,0,2,0,0,5,0,1
2703100948200317,yes,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,74.16,1,1,0,5,0,0,1,2
2703100947905664,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,66.51,1,0,2,0,0,5,0,1
2703100948200367,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,66.99,1,0,2,0,0,5,0,1
2600300438001402,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,77.51,2,0,2,5,0,0,1,2
2703100947906669,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,34.93,0,0,0,4,0,1,1,2
2703107828000326,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,56.94,0,0,3,2,2,2,5,2
2703100947905814,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,74.64,1,0,2,0,0,5,0,1
2703100948200318,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,71.29,1,0,3,4,4,1,1,2
2703100948100395,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,55.02,0,0,2,0,0,5,0,1
2703107767902574,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,56.94,0,0,3,4,4,1,1,2
7201300147801853,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,up to class 5,neither encourage nor distract,good,72.25,1,0,0,4,0,5,3,2
2703100948006976,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,80.38,2,0,2,4,0,4,3,2
2703100947906645,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,60.29,1,0,2,0,0,5,0,1
2703100948100135,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,77.03,2,0,2,4,0,4,3,2
2703104757200009,yes,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,76.56,2,1,2,5,0,0,1,2
1708100128000240,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,56.46,0,0,2,5,0,0,1,2
2703100127801088,no,0.75,8.0,3.0,motivated,never,living room or kitchen,higher secondary / plus two or above,mostly encourage me,good,78.47,2,0,0,2,0,2,1,2
2703100947805075,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,70.33,1,0,2,4,4,4,3,2
3602300077900913,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,66.03,1,0,2,4,4,4,3,2
2703100947906036,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,73.68,1,0,4,4,0,1,1,2
2703100948200156,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,mostly distract me,good,41.15,0,0,2,0,3,5,0,2
2703100948200237,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,37.32,0,0,2,4,4,4,3,2
2703100948200387,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,61.24,1,0,2,4,0,4,3,2
